Shipment_ID,Batch_ID,Drug_ID,Drug_Name,Supplier_ID,Origin_Hub,Destination_Hub,Current_Latitude,Current_Longitude,Internal_Temperature_C,Temperature_Alert,Humidity_Level_pct,Humidity_Alert,Vibration_Alert,GPS_Speed_kmh,Battery_Level_pct,Signal_Strength_dBm,Timestamp,Transit_Status,Expected_Delivery,SLA_Breach
SHP000351,BAT000351,DRG0351,Latanoprost 0.005% Eye Drops,SUP005,Delhi Cold Hub,Lucknow Store,27.237113,80.195783,7.8,Normal,83.6,High Humidity Alert,Normal,43.5,50,-68,2026-05-16 01:04:36,At Checkpoint,2026-05-25,On Track
SHP000352,BAT000352,DRG0352,Ciprofloxacin 0.3% Eye Drops,SUP007,Pune Distribution,Delhi Cold Hub,21.213655,74.802225,34.9,CRITICAL TEMP EXCURSION,60.7,Normal,Normal,45.8,64,-88,2026-05-15 12:09:36,Delayed,2026-05-17,On Track
SHP000353,BAT000353,DRG0353,Moxifloxacin 0.5% Eye Drops,SUP012,Delhi Cold Hub,Pune Distribution,19.573413,74.185154,22.7,Normal,50.1,Normal,Minor,60.0,70,-107,2026-05-15 08:40:36,Delivered,2026-05-23,On Track
SHP000354,BAT000354,DRG0354,Tobramycin 0.3% Eye Drops,SUP002,Mumbai Warehouse,Lucknow Store,21.299871,75.216904,6.7,Normal,47.5,Normal,Normal,10.6,55,-109,2026-05-15 22:15:36,At Checkpoint,2026-05-24,On Track
SHP000355,BAT000355,DRG0355,Prednisolone Acetate 1% Eye Drops,SUP019,Bengaluru Pharma Hub,Lucknow Store,14.10548,77.885634,22.7,Normal,38.8,Normal,ALERT: Severe,65.8,50,-78,2026-05-15 18:03:36,At Checkpoint,2026-05-24,On Track
SHP000356,BAT000356,DRG0356,Atropine 1% Eye Drops,SUP020,Kolkata Cold Chain,Chennai Port,16.629034,83.230706,24.5,Normal,38.3,Normal,Normal,14.2,63,-105,2026-05-15 17:42:36,In Transit,2026-05-22,On Track
SHP000357,BAT000357,DRG0357,Artificial Tears 0.5% Eye Drops,SUP010,Lucknow Store,Hyderabad Depot,18.666101,78.798187,20.4,Normal,81.3,High Humidity Alert,Minor,88.7,58,-94,2026-05-16 06:02:36,At Checkpoint,2026-05-24,On Track
SHP000358,BAT000358,DRG0358,Brimonidine 0.2% Eye Drops,SUP016,Mumbai Warehouse,Kolkata Cold Chain,20.780739,80.471891,29.9,WARNING: Near Limit,32.3,Normal,Normal,3.7,35,-72,2026-05-15 06:52:36,At Checkpoint,2026-05-17,On Track
SHP000359,BAT000359,DRG0359,Tolvaptan 15mg,SUP006,Jaipur Depot,Chennai Port,14.898569,79.638337,19.7,Normal,51.4,Normal,Normal,8.7,88,-93,2026-05-15 11:51:36,In Transit,2026-05-24,On Track
SHP000360,BAT000360,DRG0360,Cinacalcet 30mg,SUP011,Mumbai Warehouse,Pune Distribution,18.975366,73.005933,33.6,CRITICAL TEMP EXCURSION,52.2,Normal,Normal,89.5,40,-101,2026-05-16 06:07:36,In Transit,2026-05-19,On Track
SHP000361,BAT000361,DRG0361,Sevelamer 800mg,SUP010,Lucknow Store,Ahmedabad Hub,24.251036,75.312273,21.3,Normal,56.4,Normal,ALERT: Severe,86.3,27,-55,2026-05-15 12:35:36,Delayed,2026-05-26,On Track
SHP000362,BAT000362,DRG0362,Erythropoietin 2000IU Injection,SUP003,Hyderabad Depot,Delhi Cold Hub,22.32466,77.908706,12.7,CRITICAL TEMP EXCURSION,48.6,Normal,Normal,51.9,73,-54,2026-05-15 14:09:36,Delivered,2026-05-22,On Track
SHP000363,BAT000363,DRG0363,Erythropoietin 4000IU Injection,SUP020,Bengaluru Pharma Hub,Kolkata Cold Chain,14.68055,79.556836,1.0,Normal,42.8,Normal,Normal,12.4,69,-106,2026-05-15 12:30:36,In Transit,2026-05-16,On Track
SHP000364,BAT000364,DRG0364,Darbepoietin 40mcg Injection,SUP015,Bengaluru Pharma Hub,Pune Distribution,15.674767,75.772218,4.1,Normal,52.1,Normal,Normal,83.5,26,-85,2026-05-15 22:40:36,In Transit,2026-05-22,On Track
SHP000365,BAT000365,DRG0365,Sodium Bicarbonate 500mg,SUP009,Kolkata Cold Chain,Hyderabad Depot,20.27216,84.031866,28.6,Normal,34.8,Normal,ALERT: Severe,38.6,21,-71,2026-05-15 12:08:36,At Checkpoint,2026-05-17,On Track
SHP000366,BAT000366,DRG0366,Calcitriol 0.25mcg,SUP001,Mumbai Warehouse,Hyderabad Depot,18.093225,76.217017,34.4,CRITICAL TEMP EXCURSION,65.2,Normal,Normal,32.8,22,-72,2026-05-15 21:47:36,In Transit,2026-05-18,On Track
SHP000367,BAT000367,DRG0367,Azathioprine 50mg,SUP012,Hyderabad Depot,Ahmedabad Hub,21.659295,74.02857,28.3,Normal,61.6,Normal,Normal,87.2,25,-107,2026-05-15 09:28:36,Delayed,2026-05-24,Breached
SHP000368,BAT000368,DRG0368,Mycophenolate 500mg,SUP006,Bengaluru Pharma Hub,Ahmedabad Hub,16.508996,75.841723,21.9,Normal,74.6,Normal,ALERT: Severe,53.1,37,-108,2026-05-15 19:51:36,In Transit,2026-05-24,On Track
SHP000369,BAT000369,DRG0369,Tacrolimus 1mg,SUP010,Lucknow Store,Chennai Port,17.344134,80.450263,12.3,CRITICAL TEMP EXCURSION,64.7,Normal,Normal,64.7,96,-86,2026-05-15 18:52:36,Delayed,2026-05-21,On Track
SHP000370,BAT000370,DRG0370,Cyclosporine 25mg,SUP018,Chennai Port,Lucknow Store,23.561908,80.776106,5.8,Normal,67.7,Normal,Normal,11.1,98,-79,2026-05-16 04:57:36,In Transit,2026-05-22,On Track
SHP000371,BAT000371,DRG0371,Cyclosporine 100mg,SUP011,Kolkata Cold Chain,Mumbai Warehouse,21.782992,84.689021,2.1,Normal,59.8,Normal,Normal,40.3,57,-82,2026-05-15 08:53:36,In Transit,2026-05-22,On Track
SHP000372,BAT000372,DRG0372,Hydroxychloroquine 200mg,SUP014,Kolkata Cold Chain,Mumbai Warehouse,22.099591,86.383371,22.4,Normal,33.9,Normal,Normal,61.3,28,-82,2026-05-15 22:53:36,Delayed,2026-05-26,On Track
SHP000373,BAT000373,DRG0373,Methotrexate 10mg (Rheum),SUP012,Kolkata Cold Chain,Ahmedabad Hub,22.918156,75.543744,5.6,Normal,50.5,Normal,Normal,23.0,29,-97,2026-05-15 22:22:36,At Checkpoint,2026-05-21,On Track
SHP000374,BAT000374,DRG0374,Adalimumab 40mg Injection,SUP007,Chennai Port,Ahmedabad Hub,18.675894,75.891444,7.0,Normal,41.8,Normal,ALERT: Severe,73.0,79,-73,2026-05-16 04:53:36,In Transit,2026-05-23,On Track
SHP000375,BAT000375,DRG0375,Etanercept 25mg Injection,SUP017,Delhi Cold Hub,Lucknow Store,27.31677,80.057281,4.5,Normal,70.9,Normal,Normal,76.3,71,-73,2026-05-15 23:25:36,Delivered,2026-05-21,On Track
SHP000376,BAT000376,DRG0376,Infliximab 100mg Injection,SUP015,Kolkata Cold Chain,Delhi Cold Hub,25.887324,82.169336,3.1,Normal,66.9,Normal,Normal,35.6,20,-87,2026-05-15 07:18:36,Delivered,2026-05-16,On Track
SHP000377,BAT000377,DRG0377,Rituximab 100mg Injection,SUP004,Bengaluru Pharma Hub,Hyderabad Depot,17.377133,78.515944,1.7,Normal,44.6,Normal,Normal,72.5,32,-74,2026-05-16 00:24:36,In Transit,2026-05-16,On Track
SHP000378,BAT000378,DRG0378,Tocilizumab 200mg Injection,SUP019,Lucknow Store,Pune Distribution,23.219876,77.849051,6.5,Normal,63.2,Normal,Normal,19.1,37,-97,2026-05-15 11:26:36,Delivered,2026-05-20,On Track
SHP000379,BAT000379,DRG0379,Baricitinib 2mg,SUP003,Chennai Port,Mumbai Warehouse,14.20378,78.858619,20.0,Normal,51.7,Normal,Normal,33.8,95,-69,2026-05-16 00:22:36,In Transit,2026-05-18,On Track
SHP000380,BAT000380,DRG0380,Tofacitinib 5mg,SUP011,Ahmedabad Hub,Lucknow Store,26.547017,80.284114,24.4,Normal,48.6,Normal,Normal,4.2,50,-67,2026-05-16 00:31:36,In Transit,2026-05-25,On Track
SHP000381,BAT000381,DRG0381,Ustekinumab 45mg Injection,SUP013,Delhi Cold Hub,Chennai Port,17.866957,79.310043,7.1,Normal,39.6,Normal,Normal,26.4,47,-91,2026-05-15 13:51:36,Delayed,2026-05-17,On Track
SHP000382,BAT000382,DRG0382,Albendazole 400mg,SUP011,Jaipur Depot,Bengaluru Pharma Hub,14.463553,77.412084,21.9,Normal,34.6,Normal,Normal,62.1,36,-53,2026-05-15 17:28:36,In Transit,2026-05-23,On Track
SHP000383,BAT000383,DRG0383,Mebendazole 100mg,SUP010,Pune Distribution,Kolkata Cold Chain,20.834581,82.05945,20.7,Normal,31.6,Normal,ALERT: Severe,74.9,56,-95,2026-05-15 23:27:36,Delayed,2026-05-18,Breached
SHP000384,BAT000384,DRG0384,Ivermectin 3mg,SUP011,Kolkata Cold Chain,Bengaluru Pharma Hub,13.800298,78.521693,29.3,WARNING: Near Limit,52.8,Normal,ALERT: Severe,45.6,24,-85,2026-05-15 17:02:36,In Transit,2026-05-23,On Track
SHP000385,BAT000385,DRG0385,Praziquantel 600mg,SUP007,Mumbai Warehouse,Ahmedabad Hub,19.095463,72.83188,18.4,Normal,63.8,Normal,Normal,56.2,58,-102,2026-05-15 09:14:36,In Transit,2026-05-17,On Track
SHP000386,BAT000386,DRG0386,Chloroquine 250mg,SUP003,Mumbai Warehouse,Ahmedabad Hub,22.17777,72.590755,21.2,Normal,67.1,Normal,Normal,42.6,66,-78,2026-05-16 01:02:36,Delivered,2026-05-23,On Track
SHP000387,BAT000387,DRG0387,Hydroxychloroquine 400mg,SUP015,Kolkata Cold Chain,Bengaluru Pharma Hub,19.050827,84.39998,19.9,Normal,76.4,High Humidity Alert,Normal,63.6,44,-59,2026-05-15 13:23:36,Delayed,2026-05-21,On Track
SHP000388,BAT000388,DRG0388,Artemether-Lumefantrine 20/120mg,SUP003,Kolkata Cold Chain,Chennai Port,13.619336,80.687104,21.8,Normal,56.7,Normal,Minor,18.8,86,-51,2026-05-15 23:19:36,At Checkpoint,2026-05-25,On Track
SHP000389,BAT000389,DRG0389,Quinine 300mg,SUP002,Ahmedabad Hub,Jaipur Depot,25.811023,74.85829,33.6,CRITICAL TEMP EXCURSION,68.8,Normal,Normal,3.1,99,-54,2026-05-15 19:59:36,In Transit,2026-05-16,On Track
SHP000390,BAT000390,DRG0390,Artesunate 60mg Injection,SUP014,Chennai Port,Hyderabad Depot,13.68929,80.052966,2.0,Normal,71.0,Normal,Minor,23.2,68,-104,2026-05-16 02:17:36,In Transit,2026-05-18,On Track
SHP000391,BAT000391,DRG0391,Doxycycline 100mg (Malaria),SUP004,Jaipur Depot,Lucknow Store,26.816936,79.979917,33.7,CRITICAL TEMP EXCURSION,60.9,Normal,Normal,20.5,22,-110,2026-05-15 06:51:36,In Transit,2026-05-18,On Track
SHP000392,BAT000392,DRG0392,Primaquine 15mg,SUP018,Ahmedabad Hub,Kolkata Cold Chain,22.737755,84.316146,31.2,CRITICAL TEMP EXCURSION,62.5,Normal,Minor,63.3,58,-50,2026-05-15 13:45:36,In Transit,2026-05-18,On Track
SHP000393,BAT000393,DRG0393,Tinidazole 500mg,SUP008,Bengaluru Pharma Hub,Pune Distribution,15.174421,76.10847,28.2,Normal,72.6,Normal,Minor,12.7,36,-97,2026-05-15 15:22:36,At Checkpoint,2026-05-26,On Track
SHP000394,BAT000394,DRG0394,Nitazoxanide 500mg,SUP008,Jaipur Depot,Ahmedabad Hub,26.703257,75.648647,22.7,Normal,32.7,Normal,ALERT: Severe,6.9,45,-66,2026-05-15 22:01:36,At Checkpoint,2026-05-26,On Track
SHP000395,BAT000395,DRG0395,Adrenaline 1mg/mL Injection,SUP004,Pune Distribution,Kolkata Cold Chain,19.784919,78.302635,8.0,Normal,44.9,Normal,Normal,67.8,61,-78,2026-05-15 16:07:36,Delayed,2026-05-23,On Track
SHP000396,BAT000396,DRG0396,Atropine 0.6mg Injection,SUP010,Lucknow Store,Kolkata Cold Chain,26.04049,82.35046,33.7,CRITICAL TEMP EXCURSION,80.5,High Humidity Alert,Normal,18.1,35,-107,2026-05-15 12:12:36,In Transit,2026-05-25,On Track
SHP000397,BAT000397,DRG0397,Dopamine 200mg Injection,SUP019,Bengaluru Pharma Hub,Kolkata Cold Chain,13.765032,78.446451,22.3,Normal,47.5,Normal,Normal,61.6,72,-50,2026-05-15 21:16:36,In Transit,2026-05-23,On Track
SHP000398,BAT000398,DRG0398,Noradrenaline 4mg Injection,SUP009,Jaipur Depot,Kolkata Cold Chain,25.538089,79.82877,1.8,Normal,83.1,High Humidity Alert,Normal,42.3,55,-110,2026-05-16 06:30:36,In Transit,2026-05-22,On Track
SHP000399,BAT000399,DRG0399,Dobutamine 250mg Injection,SUP007,Jaipur Depot,Ahmedabad Hub,25.627943,74.693174,2.1,Normal,67.6,Normal,Normal,6.4,68,-88,2026-05-15 22:02:36,In Transit,2026-05-17,On Track
SHP000400,BAT000400,DRG0400,Sodium Chloride 0.9% 500mL,SUP015,Bengaluru Pharma Hub,Lucknow Store,25.381212,80.559471,25.1,Normal,56.0,Normal,Normal,0.4,45,-98,2026-05-15 12:41:36,Delivered,2026-05-24,On Track
SHP000401,BAT000401,DRG0401,Dextrose 5% 500mL,SUP011,Kolkata Cold Chain,Mumbai Warehouse,20.753725,80.408141,18.5,Normal,33.5,Normal,Normal,86.2,72,-98,2026-05-16 05:11:36,At Checkpoint,2026-05-20,On Track
SHP000402,BAT000402,DRG0402,Ringer's Lactate 500mL,SUP019,Chennai Port,Bengaluru Pharma Hub,12.982168,77.809692,27.6,Normal,48.3,Normal,Normal,48.7,88,-96,2026-05-16 05:42:36,At Checkpoint,2026-05-20,On Track
SHP000403,BAT000403,DRG0403,Mannitol 20% 500mL,SUP014,Delhi Cold Hub,Hyderabad Depot,25.599875,77.561236,18.8,Normal,63.4,Normal,Minor,43.6,93,-54,2026-05-15 14:07:36,In Transit,2026-05-20,On Track
SHP000404,BAT000404,DRG0404,Heparin 5000IU Injection,SUP002,Pune Distribution,Bengaluru Pharma Hub,15.400443,75.918384,5.2,Normal,46.4,Normal,Normal,41.8,65,-62,2026-05-15 17:51:36,Delayed,2026-05-23,Breached
SHP000405,BAT000405,DRG0405,Alteplase 50mg Injection,SUP012,Jaipur Depot,Mumbai Warehouse,22.42168,74.133908,3.0,Normal,31.0,Normal,Normal,52.6,100,-62,2026-05-15 12:01:36,In Transit,2026-05-18,On Track
SHP000406,BAT000406,DRG0406,Protamine Sulphate 50mg,SUP004,Kolkata Cold Chain,Mumbai Warehouse,21.994822,85.730173,7.5,Normal,32.4,Normal,Normal,87.3,65,-52,2026-05-15 12:38:36,At Checkpoint,2026-05-18,On Track
SHP000407,BAT000407,DRG0407,Adenosine 6mg Injection,SUP011,Pune Distribution,Jaipur Depot,20.90739,74.349732,3.5,Normal,32.2,Normal,Normal,50.7,76,-68,2026-05-15 15:03:36,Delivered,2026-05-20,On Track
SHP000408,BAT000408,DRG0408,Magnesium Sulphate 2g Injection,SUP009,Jaipur Depot,Kolkata Cold Chain,24.925861,81.621572,31.9,CRITICAL TEMP EXCURSION,58.2,Normal,Normal,66.4,86,-64,2026-05-16 01:19:36,In Transit,2026-05-16,On Track
SHP000409,BAT000409,DRG0409,Calcium Gluconate 10% Injection,SUP005,Jaipur Depot,Lucknow Store,26.825735,79.690919,24.2,Normal,51.8,Normal,Minor,72.5,55,-104,2026-05-15 11:16:36,Delivered,2026-05-18,On Track
SHP000410,BAT000410,DRG0410,Potassium Chloride 20mEq,SUP015,Hyderabad Depot,Lucknow Store,19.016699,78.853784,26.7,Normal,50.7,Normal,Minor,68.1,41,-81,2026-05-15 16:24:36,Delivered,2026-05-20,On Track
SHP000411,BAT000411,DRG0411,Sodium Bicarbonate 8.4% Injection,SUP018,Jaipur Depot,Hyderabad Depot,26.020674,76.022862,32.4,CRITICAL TEMP EXCURSION,76.4,High Humidity Alert,Normal,59.1,31,-87,2026-05-16 03:36:36,At Checkpoint,2026-05-17,On Track
SHP000412,BAT000412,DRG0412,Activated Charcoal 50g,SUP013,Ahmedabad Hub,Jaipur Depot,24.949479,74.146117,22.3,Normal,48.7,Normal,Normal,37.3,90,-73,2026-05-16 05:57:36,Delivered,2026-05-18,On Track
SHP000413,BAT000413,DRG0413,Naloxone 0.4mg Injection,SUP004,Hyderabad Depot,Bengaluru Pharma Hub,15.318535,78.09156,33.7,CRITICAL TEMP EXCURSION,82.0,High Humidity Alert,Normal,88.3,41,-96,2026-05-15 14:39:36,Delayed,2026-05-25,Breached
SHP000414,BAT000414,DRG0414,Flumazenil 0.5mg Injection,SUP013,Kolkata Cold Chain,Pune Distribution,19.271195,76.432545,23.4,Normal,66.9,Normal,Minor,25.3,79,-82,2026-05-15 10:55:36,In Transit,2026-05-20,On Track
SHP000415,BAT000415,DRG0415,Amoxicillin 250mg Variant-414,SUP015,Delhi Cold Hub,Ahmedabad Hub,26.242886,75.228125,29.9,WARNING: Near Limit,78.3,High Humidity Alert,Minor,48.7,25,-57,2026-05-15 15:18:36,Delayed,2026-05-19,Breached
SHP000416,BAT000416,DRG0416,Amoxicillin 250mg Variant-415,SUP014,Delhi Cold Hub,Pune Distribution,22.709557,75.26424,21.6,Normal,58.0,Normal,Minor,68.6,100,-86,2026-05-16 01:01:36,Delivered,2026-05-24,On Track
SHP000417,BAT000417,DRG0417,Amoxicillin 250mg Variant-416,SUP011,Hyderabad Depot,Jaipur Depot,19.897353,77.766309,28.3,Normal,82.8,High Humidity Alert,ALERT: Severe,43.1,30,-101,2026-05-15 22:37:36,At Checkpoint,2026-05-22,On Track
SHP000418,BAT000418,DRG0418,Amoxicillin 250mg Variant-417,SUP011,Delhi Cold Hub,Bengaluru Pharma Hub,26.835761,77.269947,35.1,CRITICAL TEMP EXCURSION,70.6,Normal,Minor,79.1,89,-104,2026-05-16 01:28:36,At Checkpoint,2026-05-26,On Track
SHP000419,BAT000419,DRG0419,Amoxicillin 250mg Variant-418,SUP006,Jaipur Depot,Lucknow Store,26.904851,79.135855,34.6,CRITICAL TEMP EXCURSION,74.9,Normal,Normal,58.4,82,-110,2026-05-15 17:02:36,Delivered,2026-05-25,On Track
SHP000420,BAT000420,DRG0420,Amoxicillin 250mg Variant-419,SUP003,Mumbai Warehouse,Delhi Cold Hub,19.533613,73.053542,25.1,Normal,37.9,Normal,Minor,54.6,49,-96,2026-05-15 21:22:36,Delayed,2026-05-24,On Track
SHP000421,BAT000421,DRG0421,Amoxicillin 250mg Variant-420,SUP002,Kolkata Cold Chain,Chennai Port,16.803164,83.40213,18.5,Normal,57.0,Normal,Normal,46.0,72,-55,2026-05-15 13:02:36,Delayed,2026-05-19,On Track
SHP000422,BAT000422,DRG0422,Amoxicillin 250mg Variant-421,SUP016,Hyderabad Depot,Pune Distribution,17.781896,76.876266,26.9,Normal,72.1,Normal,ALERT: Severe,80.9,47,-104,2026-05-15 19:43:36,In Transit,2026-05-21,On Track
SHP000423,BAT000423,DRG0423,Amoxicillin 250mg Variant-422,SUP014,Mumbai Warehouse,Pune Distribution,18.872055,73.294186,24.3,Normal,64.0,Normal,ALERT: Severe,78.9,48,-77,2026-05-15 21:24:36,Delayed,2026-05-20,Breached
SHP000424,BAT000424,DRG0424,Amoxicillin 250mg Variant-423,SUP017,Chennai Port,Pune Distribution,18.425476,73.933545,30.4,CRITICAL TEMP EXCURSION,78.8,High Humidity Alert,Normal,58.6,33,-62,2026-05-16 01:32:36,In Transit,2026-05-26,On Track
SHP000425,BAT000425,DRG0425,Amoxicillin 250mg Variant-424,SUP010,Pune Distribution,Mumbai Warehouse,18.634235,73.656812,27.0,Normal,75.1,High Humidity Alert,Minor,54.2,24,-73,2026-05-15 08:56:36,Delivered,2026-05-23,On Track
SHP000426,BAT000426,DRG0426,Amoxicillin 250mg Variant-425,SUP020,Lucknow Store,Ahmedabad Hub,24.827696,76.407058,21.6,Normal,72.8,Normal,Normal,32.1,85,-92,2026-05-15 21:45:36,Delivered,2026-05-23,On Track
SHP000427,BAT000427,DRG0427,Amoxicillin 250mg Variant-426,SUP006,Lucknow Store,Chennai Port,26.532311,80.902679,26.7,Normal,53.5,Normal,Normal,73.3,28,-83,2026-05-15 23:18:36,In Transit,2026-05-25,On Track
SHP000428,BAT000428,DRG0428,Amoxicillin 250mg Variant-427,SUP010,Pune Distribution,Ahmedabad Hub,19.504554,73.591886,22.3,Normal,82.0,High Humidity Alert,Normal,40.8,40,-72,2026-05-15 06:44:36,Delayed,2026-05-18,On Track
SHP000429,BAT000429,DRG0429,Amoxicillin 250mg Variant-428,SUP013,Hyderabad Depot,Delhi Cold Hub,23.147177,77.863697,18.5,Normal,61.1,Normal,Normal,29.8,67,-52,2026-05-15 08:09:36,In Transit,2026-05-26,On Track
SHP000430,BAT000430,DRG0430,Amoxicillin 250mg Variant-429,SUP017,Bengaluru Pharma Hub,Hyderabad Depot,13.951858,77.784376,22.5,Normal,60.2,Normal,ALERT: Severe,66.5,88,-95,2026-05-15 10:50:36,Delivered,2026-05-22,On Track
SHP000431,BAT000431,DRG0431,Amoxicillin 250mg Variant-430,SUP005,Mumbai Warehouse,Ahmedabad Hub,22.648812,72.628321,26.5,Normal,51.4,Normal,ALERT: Severe,11.0,100,-74,2026-05-15 18:34:36,At Checkpoint,2026-05-20,On Track
SHP000432,BAT000432,DRG0432,Amoxicillin 250mg Variant-431,SUP010,Delhi Cold Hub,Ahmedabad Hub,27.160077,76.010262,30.4,CRITICAL TEMP EXCURSION,30.2,Normal,Normal,85.3,41,-106,2026-05-15 13:13:36,Delayed,2026-05-17,Breached
SHP000433,BAT000433,DRG0433,Amoxicillin 250mg Variant-432,SUP014,Jaipur Depot,Delhi Cold Hub,28.055049,76.744175,34.7,CRITICAL TEMP EXCURSION,46.5,Normal,Normal,60.1,69,-66,2026-05-16 04:45:36,Delayed,2026-05-25,Breached
SHP000434,BAT000434,DRG0434,Amoxicillin 250mg Variant-433,SUP020,Jaipur Depot,Hyderabad Depot,20.33152,77.63945,19.5,Normal,74.6,Normal,Normal,48.2,56,-68,2026-05-15 09:00:36,In Transit,2026-05-19,On Track
SHP000435,BAT000435,DRG0435,Amoxicillin 250mg Variant-434,SUP018,Mumbai Warehouse,Bengaluru Pharma Hub,16.518416,74.866003,18.4,Normal,69.9,Normal,Minor,34.6,43,-103,2026-05-15 11:42:36,In Transit,2026-05-22,On Track
SHP000436,BAT000436,DRG0436,Amoxicillin 250mg Variant-435,SUP019,Kolkata Cold Chain,Ahmedabad Hub,22.789388,81.092164,23.2,Normal,34.3,Normal,Normal,89.8,70,-52,2026-05-15 22:32:36,In Transit,2026-05-18,On Track
SHP000437,BAT000437,DRG0437,Amoxicillin 250mg Variant-436,SUP006,Mumbai Warehouse,Bengaluru Pharma Hub,14.266391,76.583612,20.6,Normal,63.8,Normal,Minor,3.6,46,-64,2026-05-15 15:48:36,Delivered,2026-05-24,On Track
SHP000438,BAT000438,DRG0438,Amoxicillin 250mg Variant-437,SUP004,Hyderabad Depot,Kolkata Cold Chain,19.929421,83.260582,23.4,Normal,34.0,Normal,Normal,57.2,55,-58,2026-05-15 16:58:36,In Transit,2026-05-20,On Track
SHP000439,BAT000439,DRG0439,Amoxicillin 250mg Variant-438,SUP009,Chennai Port,Mumbai Warehouse,16.750385,75.738522,23.5,Normal,76.8,High Humidity Alert,Normal,39.1,59,-102,2026-05-15 17:53:36,In Transit,2026-05-17,On Track
SHP000440,BAT000440,DRG0440,Amoxicillin 250mg Variant-439,SUP018,Jaipur Depot,Kolkata Cold Chain,25.868525,78.873291,33.5,CRITICAL TEMP EXCURSION,71.3,Normal,ALERT: Severe,81.4,68,-53,2026-05-15 09:50:36,Delayed,2026-05-21,Breached
SHP000441,BAT000441,DRG0441,Amoxicillin 250mg Variant-440,SUP017,Bengaluru Pharma Hub,Lucknow Store,19.708316,79.25845,19.1,Normal,63.4,Normal,Normal,19.5,90,-90,2026-05-16 06:39:36,In Transit,2026-05-21,On Track
SHP000442,BAT000442,DRG0442,Amoxicillin 250mg Variant-441,SUP011,Pune Distribution,Delhi Cold Hub,25.922475,76.332385,21.3,Normal,45.9,Normal,ALERT: Severe,23.0,90,-85,2026-05-15 14:19:36,In Transit,2026-05-18,On Track
SHP000443,BAT000443,DRG0443,Amoxicillin 250mg Variant-442,SUP016,Jaipur Depot,Lucknow Store,26.847454,76.963991,20.8,Normal,43.9,Normal,Normal,24.8,30,-87,2026-05-15 07:18:36,Delivered,2026-05-20,On Track
SHP000444,BAT000444,DRG0444,Amoxicillin 250mg Variant-443,SUP001,Lucknow Store,Hyderabad Depot,25.397919,80.556256,23.5,Normal,58.4,Normal,Minor,74.2,47,-106,2026-05-16 02:10:36,Delayed,2026-05-16,Breached
SHP000445,BAT000445,DRG0445,Amoxicillin 250mg Variant-444,SUP012,Lucknow Store,Pune Distribution,24.464331,78.937814,24.2,Normal,32.8,Normal,Minor,72.4,84,-107,2026-05-16 04:42:36,In Transit,2026-05-24,On Track
SHP000446,BAT000446,DRG0446,Amoxicillin 250mg Variant-445,SUP019,Ahmedabad Hub,Hyderabad Depot,22.509562,73.03721,30.4,CRITICAL TEMP EXCURSION,42.6,Normal,Normal,48.1,41,-70,2026-05-16 03:12:36,In Transit,2026-05-23,On Track
SHP000447,BAT000447,DRG0447,Amoxicillin 250mg Variant-446,SUP018,Jaipur Depot,Delhi Cold Hub,27.805902,76.579032,24.3,Normal,53.3,Normal,Normal,29.8,78,-57,2026-05-16 04:56:36,Delivered,2026-05-26,On Track
SHP000448,BAT000448,DRG0448,Amoxicillin 250mg Variant-447,SUP009,Jaipur Depot,Mumbai Warehouse,25.786238,75.379663,29.1,WARNING: Near Limit,69.7,Normal,Normal,84.8,42,-65,2026-05-16 00:03:36,In Transit,2026-05-22,On Track
SHP000449,BAT000449,DRG0449,Amoxicillin 250mg Variant-448,SUP004,Mumbai Warehouse,Lucknow Store,20.466564,74.413734,22.0,Normal,65.6,Normal,Normal,81.9,22,-67,2026-05-15 19:36:36,In Transit,2026-05-18,On Track
SHP000450,BAT000450,DRG0450,Amoxicillin 250mg Variant-449,SUP020,Chennai Port,Delhi Cold Hub,14.6,79.930005,18.4,Normal,47.3,Normal,Normal,28.8,95,-74,2026-05-16 01:54:36,In Transit,2026-05-17,On Track
SHP000451,BAT000451,DRG0451,Amoxicillin 250mg Variant-450,SUP004,Kolkata Cold Chain,Lucknow Store,26.359253,81.765126,30.8,CRITICAL TEMP EXCURSION,37.5,Normal,Normal,2.8,60,-96,2026-05-15 10:42:36,In Transit,2026-05-18,On Track
SHP000452,BAT000452,DRG0452,Amoxicillin 250mg Variant-451,SUP001,Bengaluru Pharma Hub,Mumbai Warehouse,15.209096,75.790599,26.9,Normal,71.7,Normal,Normal,10.2,46,-94,2026-05-15 12:30:36,In Transit,2026-05-19,On Track
SHP000453,BAT000453,DRG0453,Amoxicillin 250mg Variant-452,SUP005,Hyderabad Depot,Delhi Cold Hub,19.560098,78.227177,29.5,WARNING: Near Limit,36.4,Normal,Normal,14.2,96,-94,2026-05-15 19:17:36,Delivered,2026-05-26,On Track
SHP000454,BAT000454,DRG0454,Amoxicillin 250mg Variant-453,SUP005,Chennai Port,Pune Distribution,13.749585,79.461054,27.6,Normal,63.5,Normal,Normal,71.4,42,-94,2026-05-15 10:49:36,At Checkpoint,2026-05-22,On Track
SHP000455,BAT000455,DRG0455,Amoxicillin 250mg Variant-454,SUP019,Kolkata Cold Chain,Hyderabad Depot,21.208823,85.743505,22.3,Normal,54.0,Normal,Normal,57.3,80,-70,2026-05-15 22:28:36,In Transit,2026-05-26,On Track
